Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
222819,OIE,53.374722,22.641944,Europe,Poland,Podlaskie,Chojnowo,Exact,09/01/2017,18/01/2017,Confirmed,African swine fever,,"wild, wild boar",,5,5,0,0,,,,
222785,OIE,45.184668,3.496689,Europe,France,Auvergne,COUTEUGES,Exact,09/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",150,1,0,0,0,,,,
222784,OIE,45.317229,3.981935,Europe,France,Auvergne,BOISSET,Exact,09/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",72,1,0,0,0,,,,
222783,OIE,45.098204,3.74476,Europe,France,Auvergne,LOUDES,Exact,09/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",185,1,0,0,0,,,,
222782,OIE,45.34786,3.96298,Europe,France,Auvergne,ST PAL DE CHALENCON,Exact,09/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",140,1,0,0,0,,,,
222781,OIE,45.315926,4.104769,Europe,France,Auvergne,BAS EN BASSET,Exact,09/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",163,2,0,0,0,,,,
222780,OIE,44.942027,3.723866,Europe,France,Auvergne,ST JEAN LACHALM,Exact,09/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",70,1,0,0,0,,,,
222779,OIE,45.592534,3.99766,Europe,France,Rhone-Alpes,BARD,Exact,09/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",105,1,0,0,0,,,,
222778,OIE,46.426397,5.494611,Europe,France,Franche-Comte,MONTREVEL,Exact,09/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",226,1,0,0,0,,,,
222777,OIE,46.346793,5.403093,Europe,France,Franche-Comte,BOURCIA,Exact,09/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",157,1,0,0,0,,,,
222776,OIE,46.337901,5.572501,Europe,France,Franche-Comte,LAVANS SUR VALOUSE,Exact,09/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",163,1,0,0,0,,,,
222775,OIE,45.159553,3.194318,Europe,France,Auvergne,ST PONCY,Exact,09/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",176,1,0,0,0,,,,
222774,OIE,45.089242,3.262436,Europe,France,Auvergne,SOULAGES,Exact,09/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",159,1,0,0,0,,,,
222773,OIE,45.87105,2.798311,Europe,France,Auvergne,MONTFERMY,Exact,09/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",151,2,0,0,0,,,,
222645,National authorities,32.090176,117.448654,Asia,China,Anhui Sheng,Hefei,Unknown,,09/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222644,National authorities,32.090176,117.448654,Asia,China,Anhui Sheng,Hefei,Unknown,,09/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222628,National authorities,32.090176,117.448654,Asia,China,Anhui Sheng,Hefei,Exact,09/01/2017,20/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222626,National authorities,32.033333,120.866667,Asia,China,Jiangsu Sheng,Nantong,Exact,09/01/2017,20/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222625,National authorities,25.433333,119.016667,Asia,China,Fujian Sheng,Putian,Exact,09/01/2017,20/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222619,National authorities,28.95,118.866667,Asia,China,Zhejiang Sheng,Quzhou,Exact,09/01/2017,20/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222448,National authorities,28.733,115.167,Asia,China,Jiangxi Sheng,Yichun,Exact,,09/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222409,National authorities,29.82433,31.25855,Africa,Egypt,Giza,Miet Rahiena,Centroid Locality,09/01/2017,11/01/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, turkey",,3,,3,,,,,
222341,OIE,50.1726,14.5944,Europe,Czech Republic,Stredocesky,Lázne Toušen,Exact,09/01/2017,14/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",566,1,1,565,0,,,,
222321,OIE,50.435819,16.218908,Europe,Poland,Dolnoslaskie,Kudowa Zdroj,Exact,09/01/2017,12/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",193,183,183,10,0,,,,
222308,OIE,44.87364,20.443898,Europe,Serbia,Grad Beograd,"Pancevacki rit, Jerero-kanal Vizelj",Exact,09/01/2017,11/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,4,4,0,0,,,,
222074,OIE,51.19,6.88,Europe,Germany,Nordrhein-Westfalen,Düsseldorf,Unknown,09/01/2017,09/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, swan",,1,1,0,0,,,,
222049,OIE,32.465471,34.997862,Asia,Israel,Haifa,GAN HASHOMERON,Unknown,09/01/2017,18/01/2017,Confirmed,Newcastle disease,,"domestic, chicken",27250,0,0,0,0,,,,
222002,OIE,43.6133,-0.434444,Europe,France,Aquitaine,ARBOUCAVE,Unknown,09/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",10500,300,300,0,0,,,,
222001,OIE,43.6397,-0.485556,Europe,France,Aquitaine,Samadet,Unknown,09/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",0,0,0,0,0,,,,
222000,OIE,43.743056,-0.481667,Europe,France,Aquitaine,Montgaillard,Unknown,09/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",0,0,0,0,0,,,,
221999,OIE,43.938056,-0.331111,Europe,France,Aquitaine,Sainte-Foy,Unknown,09/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",0,0,0,0,0,,,,
221998,OIE,43.7036,-0.488056,Europe,France,Aquitaine,Sarraziet,Unknown,09/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",0,0,0,0,0,,,,
221997,OIE,43.743056,-0.481667,Europe,France,Aquitaine,Montgaillard,Unknown,09/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",0,0,0,0,0,,,,
221549,OIE,10.26622,7.113044,Africa,Nigeria,Kaduna,Chikun,Exact,09/01/2017,06/02/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",6500,547,547,5953,,,0,,
229123,National authorities,40.68323,20.59238,Europe,Albania,Korce,BREGAS,Centroid Admin1,08/01/2017,10/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",5,4,1,,,,,,
229122,National authorities,42.16849,19.72672,Europe,Albania,Shkoder,SHELQET,Centroid Admin1,08/01/2017,12/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",2,1,1,,,,,,
229121,National authorities,41.14099,19.57075,Europe,Albania,Kavaje,LUZI MADH,Centroid Admin1,08/01/2017,10/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",5,3,1,,,,,,
227029,OIE,37.015449,127.194017,Asia,Republic of Korea,Kyonggi-do,Ansung-si,Exact,08/01/2017,14/04/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",137190,12,12,137178,0,,,,
226491,OIE,39.701911,141.154422,Asia,Japan,Iwate,Morioka-shi,Exact,08/01/2017,18/04/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, whooper swan",,1,1,0,0,,,,
224299,OIE,56.0508,24.8486,Europe,Lithuania,Panevezio,Birzai district municipality,Exact,08/01/2017,24/02/2017,Confirmed,African swine fever,,"wild, wild boar",,1,,1,,,,,
223900,OIE,48.4853,106.098,Asia,Mongolia,To'v,Nart,Exact,08/01/2017,13/02/2017,Confirmed,Sheep pox and goat pox,,"domestic, sheep",,847,0,847,0,,,,
223620,National authorities,23.656789,116.621418,Asia,China,Guangdong Sheng,Chaozhou,Unknown,08/01/2017,03/02/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,1
223614,National authorities,22.694055,114.130399,Asia,China,Guangdong Sheng,Shenzhen,Unknown,08/01/2017,03/02/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
222942,OIE,43.2628,46.2498,Europe,Russian Federation,Chechnya Rep.,Ojskhara,Unknown,08/01/2017,26/01/2017,Confirmed,Influenza - Avian,H5 HPAI,"domestic, chicken",80,79,79,1,0,,,,
222818,OIE,52.305583,23.014694,Europe,Poland,Mazowieckie,Stare Holowczyce,Exact,08/01/2017,18/01/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
222817,OIE,52.328403,23.007081,Europe,Poland,Mazowieckie,Zabuze,Exact,08/01/2017,18/01/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
222647,National authorities,22.408705,114.057637,Asia,"Hong Kong, SAR",Administrative unit not available,Administrative unit not available,Centroid Admin1,08/01/2017,10/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,10,,
222646,National authorities,22.198327,113.548063,Asia,Macau,Administrative unit not available,Administrative unit not available,Centroid Admin1,08/01/2017,12/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Female,72,,
222637,National authorities,29.4125,115.628056,Asia,China,Jiangxi Sheng,Jiujiang,Exact,08/01/2017,20/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222636,National authorities,31.577222,120.293888,Asia,China,Jiangsu Sheng,Wuxi,Exact,08/01/2017,20/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222613,National authorities,30.814585,120.01959,Asia,China,Zhejiang Sheng,Huzhou,Exact,08/01/2017,20/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222561,National authorities,23.016667,113.116667,Asia,China,Guangdong Sheng,Foshan,Exact,08/01/2017,17/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,1
222340,OIE,48.8164,16.8776,Europe,Czech Republic,Jihomoravsky,Brod nad Dyjí,Exact,08/01/2017,14/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",145,6,6,139,0,,,,
222303,OIE,46.076099,29.870718,Europe,Ukraine,Odes'ka,Yaroslavka,Exact,08/01/2017,11/01/2017,Confirmed,African swine fever,,"domestic, swine",140,70,70,70,0,,,,
222048,OIE,32.444694,34.975578,Asia,Israel,Haifa,TALME EL''AZAR,Unknown,08/01/2017,18/01/2017,Confirmed,Newcastle disease,,"domestic, chicken",8296,0,0,0,0,,,,
221970,OIE,43.595833,-0.325833,Europe,France,Aquitaine,MIRAMONT SENSACQ,Exact,08/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",1600,,60,0,,,,,
221969,OIE,43.6133,-0.434444,Europe,France,Aquitaine,Arboucave,Exact,08/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",3600,36,36,3564,,,,,
221968,OIE,43.5867,-0.507778,Europe,France,Aquitaine,Mant,Exact,08/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",16000,,800,15200,,,,,
221455,National authorities,23.40208,45.23404,Asia,Saudi Arabia,Riyad,Riyad,Centroid Admin1,08/01/2017,11/01/2017,Confirmed,MERS-CoV ,,,,,,,,,0,1,
229120,National authorities,42.16849,19.72672,Europe,Albania,Shkoder,SHKODER,Centroid Admin1,07/01/2017,13/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",2,1,1,,,,,,
229119,National authorities,42.16849,19.72672,Europe,Albania,Shkoder,SUK DAJÇ,Centroid Admin1,07/01/2017,15/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",4,1,0,,,,,,
229118,National authorities,42.16849,19.72672,Europe,Albania,Shkoder,TRUSH,Centroid Admin1,07/01/2017,15/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",6,1,0,,,,,,
229117,National authorities,41.57542,20.0152,Europe,Albania,Mat,MALLUXE,Centroid Admin1,07/01/2017,10/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",3,2,1,,,,,,
227028,OIE,37.855699,126.9792,Asia,Republic of Korea,Kyonggi-do,Yangju-si,Exact,07/01/2017,14/04/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",12948,1118,1118,11830,0,,,,
227027,OIE,36.917203,127.069393,Asia,Republic of Korea,Kyonggi-do,Asan-si,Exact,07/01/2017,14/04/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",121530,830,830,120700,0,,,,
224175,OIE,13.48,2.14,Africa,Niger,Niamey,Niamey,Exact,07/01/2017,21/02/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",33537,4893,2993,0,30500,,,,
223615,National authorities,31.304368,120.585938,Asia,China,Jiangsu Sheng,Suzhou,Unknown,07/01/2017,03/02/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,1
223613,National authorities,28.45,119.916667,Asia,China,Zhejiang Sheng,Lishui,Unknown,07/01/2017,03/02/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223612,National authorities,31.304368,120.585938,Asia,China,Jiangsu Sheng,Suzhou,Unknown,07/01/2017,03/02/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223483,OIE,36.19425,52.926379,Asia,Iran  (Islamic Republic of),Mazandaran,Jamshidabad,Exact,07/01/2017,13/02/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",480,115,44,436,0,,,,
223187,OIE,55.2619,9.4293,Europe,Denmark,Soenderjylland,Haderslev,Exact,07/01/2017,03/02/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,0,0,,,,
223130,National authorities,30.74926,31.89614,Africa,Egypt,Shrkia,Elbayroum,Centroid Admin2,07/01/2017,26/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken, domestic, goose, domestic, unspecified bird",,20,,20,,,,,
223044,OIE,43.4742,-1.021389,Europe,France,Aquitaine,SAINT DOS,Exact,07/01/2017,27/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, pigeon",,1,1,0,0,,,,
222816,OIE,52.23305,23.046439,Europe,Poland,Mazowieckie,Horoszki Male,Exact,07/01/2017,18/01/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
222746,OIE,49.05,8.26,Europe,Germany,Rheinland-Pfalz,Wörth am See,Unknown,07/01/2017,24/01/2017,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, unspecified bird",539,2,0,0,0,,,,
222632,National authorities,27.505806,120.397057,Asia,China,Zhejiang Sheng,Wenzhou,Exact,07/01/2017,20/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222610,National authorities,30.275549,120.173942,Asia,China,Zhejiang Sheng,Hangzhou,Exact,07/01/2017,20/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222447,National authorities,27.921,113.214,Asia,China,Hunan Sheng,HetangHawthorn,Exact,,07/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222445,National authorities,29.412,115.628,Asia,China,Jiangxi Sheng,Jiujiang,Exact,,07/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222444,National authorities,28.687,115.858,Asia,China,Jiangxi Sheng,Nanchang,Exact,,07/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222443,National authorities,31.23,121.47,Asia,China,Shanghai Shi,Shanghai,Exact,,07/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222442,National authorities,36.15,117.594,Asia,China,Shandong Sheng,Jinan,Exact,,07/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222441,National authorities,29.412,115.628,Asia,China,Jiangxi Sheng,Jiujiang,Exact,,07/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222408,National authorities,30.74926,31.89614,Africa,Egypt,Shrkia,Elbayroum,Centroid Locality,07/01/2017,09/01/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, goose, domestic, unspecified bird",,20,,20,,,,,
222304,OIE,48.241296,31.742594,Europe,Ukraine,Kirovohrads'ka,Rivne,Exact,07/01/2017,11/01/2017,Confirmed,African swine fever,,"domestic, swine",2000,56,56,0,0,,,,
221967,OIE,46.439722,-0.286111,Europe,France,Poitou-Charentes,Augé,Exact,07/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",26000,0,0,0,0,,,,
221966,OIE,43.6072,-0.272222,Europe,France,Aquitaine,Saint-Agnet,Exact,07/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",8400,,307,8093,,,,,
221459,EC,37.578971,22.41122,Europe,Greece,Peloponnisos,"MILIA AREA, MUNICIPALITY OF TRIPOLI",Unknown,07/01/2017,12/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",28000,28000,,28000,,,0,,
221457,National authorities,23.09782,50.33395,Asia,Saudi Arabia,Eastern Province,Hufoof,Centroid Admin1,07/01/2017,13/01/2017,Confirmed,MERS-CoV ,,,,,,,,,0,1,
221454,National authorities,25.96819,43.42439,Asia,Saudi Arabia,Quassim,Buraidah,Centroid Admin1,07/01/2017,10/01/2017,Confirmed,MERS-CoV ,,,,,,,,,0,1,1
229458,OIE,-22.69,19.06,Africa,Namibia,Omaheke,Gobabis,Exact,06/01/2017,22/07/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",60,11,0,0,0,,,,
229116,National authorities,41.57542,20.0152,Europe,Albania,Mat,DRITE,Centroid Admin1,06/01/2017,08/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",3,2,1,,,,,,
229115,National authorities,41.31854,19.90351,Europe,Albania,Tirane,YZBERISH,Centroid Admin1,06/01/2017,12/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",2,1,1,,,,,,
229114,National authorities,42.16849,19.72672,Europe,Albania,Shkoder,NICAJ-SHALE,Centroid Admin1,06/01/2017,16/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",3,3,0,,,,,,
229113,National authorities,40.68323,20.59238,Europe,Albania,Korce,RAVONIK,Centroid Admin1,06/01/2017,06/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",4,4,2,,,,,,
229112,National authorities,41.31854,19.90351,Europe,Albania,Tirane,PALAQ,Centroid Admin1,06/01/2017,10/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",3,1,1,,,,,,
227026,OIE,37.502668,127.069393,Asia,Republic of Korea,Seoul,Hoengsung-gun,Exact,06/01/2017,14/04/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",13,12,12,1,0,,,,
226490,OIE,34.86186,137.061741,Asia,Japan,Aiti,Nishio-shi,Exact,06/01/2017,18/04/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, greater scaup",,1,1,0,0,,,,
226215,OIE,48.8074,105.881414,Asia,Mongolia,To'v,Ikh boriin ovor ,Centroid Admin2,06/01/2017,10/04/2017,Confirmed,Sheep pox and goat pox,,"domestic, sheep",,51,0,51,0,,0,,
224497,OIE,46.2378,16.9958,Europe,Hungary,Somogy,Gyékényes,Exact,06/01/2017,28/02/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
223729,National authorities,30.26,120.2,Asia,China,Zhejiang Sheng,"Jing Fang, Hangzhou City",Unknown,06/01/2017,17/02/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,71,1,
223482,OIE,36.63787,52.4997,Asia,Iran  (Islamic Republic of),Mazandaran,Kardgarmahalleh,Exact,06/01/2017,13/02/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",800,520,400,400,0,,,,
223400,OIE,23.75389,120.22056,Asia,Taiwan (Province of China),Taiwan Sheng,Taixi Township,Exact,06/01/2017,06/02/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",500,467,467,33,0,,,,
223232,National authorities,41.87995,25.63573,Europe,Bulgaria,Haskovo,Manastir,Centroid Admin2,06/01/2017,11/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",,8600,,,,,,,
222772,OIE,46.470228,4.697716,Europe,France,Bourgogne,CORTAMBERT,Exact,06/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",248,1,0,0,0,,,,
222771,OIE,46.428494,4.913535,Europe,France,Rhone-Alpes,REYSSOUZE,Exact,06/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",257,1,0,0,0,,,,
222770,OIE,46.28216,5.013788,Europe,France,Rhone-Alpes,ST GENIS SUR MENTHON,Exact,06/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",78,1,0,0,0,,,,
222769,OIE,46.095864,5.127489,Europe,France,Rhone-Alpes,ST PAUL DE VARAX,Exact,06/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",343,1,0,0,0,,,,
222768,OIE,46.192352,5.394537,Europe,France,Rhone-Alpes,VILLEREVERSURE,Exact,06/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",175,1,0,0,0,,,,
222767,OIE,46.825272,5.556316,Europe,France,Franche-Comte,SELLIERES,Exact,06/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",92,1,0,0,0,,,,
222766,OIE,46.804037,5.597683,Europe,France,Franche-Comte,ST LAMAIN,Exact,06/01/2017,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",204,1,0,0,0,,,,
222622,National authorities,27.505806,120.397057,Asia,China,Zhejiang Sheng,Wenzhou,Exact,06/01/2017,20/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222440,National authorities,37.445,116.455,Asia,China,Shandong Sheng,Rizhao,Exact,,06/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222339,OIE,49.1608,16.516,Europe,Czech Republic,Jihomoravsky,Ledkovice,Exact,06/01/2017,14/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",21,1,1,20,0,,,,
222334,OIE,49.46,10.32,Europe,Germany,Bayern,Burgbernheim,Exact,06/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",16,2,0,16,0,,,,
222326,OIE,46.0244,4.9903,Europe,France,Rhone-Alpes,Bouligneux,Exact,06/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,2,2,0,0,,,,
222316,OIE,46.5525,15.6428,Europe,Slovenia,Podravska,Maribor-Lent,Exact,06/01/2017,12/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222305,OIE,47.672969,31.241969,Europe,Ukraine,Mykolayivs'ka,Prybuzhzhya,Exact,06/01/2017,11/01/2017,Confirmed,African swine fever,,"domestic, swine",285,8,8,277,0,,,,
222078,OIE,46.439722,-0.286111,Europe,France,Poitou-Charentes,Augé,Unknown,06/01/2017,10/01/2017,Confirmed,Influenza - Avian,H5N1 LPAI,"domestic, unspecified bird",4670,0,0,4670,0,,,,
222073,OIE,51.01,9.92,Europe,Germany,Hessen,Hersfeld-Rotenburg,Unknown,06/01/2017,09/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",,2,2,0,0,,,,
222047,OIE,33.085025,35.312372,Asia,Israel,Northern,SHETULA,Unknown,06/01/2017,18/01/2017,Confirmed,Newcastle disease,,"domestic, chicken",4056,0,0,0,0,,,,
222017,OIE,51.056591,17.926582,Europe,Poland,Opolskie,Wlochy,Unknown,06/01/2017,09/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",34,32,32,2,0,,,,
221965,OIE,43.6747,-0.355,Europe,France,Aquitaine,BAHUS SOUBIRAN,Exact,06/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",8000,,50,0,,,,,
221964,OIE,43.2442,0.2075,Europe,France,Midi-Pyrenees,COUSSAN,Exact,06/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",6300,0,0,0,0,,,,
221963,OIE,43.595833,-0.325833,Europe,France,Aquitaine,MIRAMONT SENSACQ,Exact,06/01/2017,13/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",16000,0,0,0,0,,,,
229111,National authorities,41.4193,19.53282,Europe,Albania,Durres,BOZANXHIJE,Centroid Admin1,05/01/2017,15/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",2,2,1,,,,,,
229110,National authorities,42.16849,19.72672,Europe,Albania,Shkoder,FSHATI RI,Centroid Admin1,05/01/2017,10/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",2,1,0,,,,,,
229109,National authorities,41.14099,19.57075,Europe,Albania,Kavaje,VOROZEN,Centroid Admin1,05/01/2017,10/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",19,4,2,,,,,,
229108,National authorities,41.14099,19.57075,Europe,Albania,Kavaje,ZIKXHAFAJ,Centroid Admin1,05/01/2017,10/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",5,5,1,,,,,,
229107,National authorities,41.57542,20.0152,Europe,Albania,Mat,BURGAJET,Centroid Admin1,05/01/2017,08/01/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",2,2,1,,,,,,
227025,OIE,36.725066,127.127054,Asia,Republic of Korea,Chungchongnam-do,Cheonan-si,Exact,05/01/2017,14/04/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",50085,85,85,50000,0,,,,
227024,OIE,37.843168,127.001693,Asia,Republic of Korea,Kyonggi-do,Yangju-si,Exact,05/01/2017,14/04/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",24101,200,200,23901,0,,,,
226489,OIE,39.388582,141.116857,Asia,Japan,Iwate,Hanamaki-shi,Exact,05/01/2017,18/04/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, anatidae",,1,1,0,0,,,,
